ADDRESSNUM,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,SCHEDULED_COMPLETED,INSP_RE_INSP,PASS_FAIL,INSPECTION_DATE,ORIG_INSPECTION_DATE,ORIG_INSPECTION_TIME,RE_INSPECTION_DATE,START_TIME,END_TIME,INSP_ID,STATION,COMPANY,SHIFT,QUARTER,INSPECTION_TYPE,TOTAL_HOURS,TOTAL_MINUTES,INSPECTION_NOTES,ADDNEW_DATE,ADDNEW_ID,UPDATE_DATE,UPDATE_ID
14607,930,N,BOURLAND,AV,S,INSP,,9/7/2014,,,,,,FP0325,1,R1,2,2,,,,,,,9/23/2013,FP0325
14607,930,N,BOURLAND,AV,C,INSP,P,9/7/2013,,,,,,FP0325,1,R1,2,2,YEARLY,,,,9/23/2013,FP0325,9/23/2013,FP0325
14607,930,N,BOURLAND,AV,S,INSP,,9/7/2014,,,,,,FP0325,1,R1,2,2,,,,,,,9/23/2013,FP0325
14607,930,N,BOURLAND,AV,S,INSP,,9/7/2014,,,,,,FP0325,1,R1,2,2,,,,,,,9/23/2013,FP0325
14607,930,N,BOURLAND,AV,S,INSP,P,5/27/2014,,,,,,FP0303,1,R1,2,2,SCHEDULED,,,NO VIOLATIONS,5/27/2014,FP0303,5/27/2014,FP0303
14607,930,N,BOURLAND,AV,C,INSP,P,5/25/2016,,,,,,FP0311,1,R1,2,2,SCHEDULED,,,,,,5/25/2016,FP0311
14607,930,N,BOURLAND,AV,C,INSP,P,8/31/2016,,,,,,FP0335,1,R1,1,2,SCHEDULED,,,,8/31/2016,FP0335,8/31/2016,FP0335
14607,930,N,BOURLAND,AV,S,INSP,,8/31/2017,,,,,,FP0335,1,R1,2,2,,,,,,,8/31/2016,FP0335
14607,930,N,BOURLAND,AV,S,INSP,,8/31/2017,,,,,,FP0335,1,R1,2,2,,,,,,,8/31/2016,FP0335
14622,2613,NE,ADAMS,ST,S,INSP,N,10/21/2011,,,,,,FP0292,12,E12,1,,YEARLY,,,VACANT BUILDING,10/27/2011,FP0292,10/27/2011,FP0292
14622,2613,NE,ADAMS,ST,S,INSP,,10/20/2012,,,,,,FP0292,,,,,,,,,,,10/27/2011,FP0292
14622,2613,NE,ADAMS,ST,S,INSP,N,12/13/2011,,,,,,FP0261,FHQ,I6,D,4,SPECIAL,,,RESTAURANT RE-OPENING INSPECTION,12/20/2011,FP0261,12/20/2011,FP0261
14622,2613,NE,ADAMS,ST,S,INSP,,12/12/2012,,,,,,FP0261,FHQ,I4,D,4,,,,,,,12/20/2011,FP0261
14622,2613,NE,ADAMS,ST,C,INSP,P,6/25/2012,6/25/2012,,,,,FP0224,12,E12,3,4,SCHEDULED,,,NO VIOLATIONS,6/25/2012,FP0224,6/25/2012,FP0224
14622,2613,NE,ADAMS,ST,S,INSP,,6/25/2013,,,,,,FP0224,12,E12,3,4,,,,,,,6/25/2012,FP0224
14633,3406,NE,ADAMS,ST,S,INSP,,4/18/2013,,,,,,FP0261,FHQ,I4,D,2,YEARLY,,,,6/5/2013,FP0261,6/5/2013,FP0261
14633,3406,NE,ADAMS,ST,S,INSP,,4/18/2014,,,,,,FP0261,FHQ,I4,D,2,,,,,,,6/5/2013,FP0261
14634,300,NE,PERRY,AV,S,INSP,,7/14/2011,,,,,,FP0301,1,R1,1,,SCHEDULED,,,NO VIOLATIONS,7/14/2011,FP0301,7/14/2011,FP0301
14634,300,NE,PERRY,AV,S,INSP,,7/13/2012,,,,,,FP0301,1,R1,1,,,,,,,,7/14/2011,FP0301
14634,300,NE,PERRY,AV,S,INSP,,7/13/2012,,,,,,FP0301,1,R1,1,,,,,,,,7/14/2011,FP0301
14634,300,NE,PERRY,AV,C,INSP,P,8/14/2014,,,,,,FP0323,1,R1,3,3,SCHEDULED,,,,8/29/2014,FP0323,8/29/2014,FP0323
14634,300,NE,PERRY,AV,S,INSP,,8/14/2015,,,,,,FP0323,1,R1,3,3,,,,,,,8/29/2014,FP0323
14634,300,NE,PERRY,AV,C,INSP,P,9/20/2016,,,,,,FP0346,1,R1,3,3,YEARLY,,,NO VIOLATIONS,9/20/2016,FP0346,9/20/2016,FP0346
14634,300,NE,PERRY,AV,S,INSP,,9/20/2017,,,,,,FP0346,1,R1,3,3,,,,,,,9/20/2016,FP0346
14692,1216,SW,ADAMS,ST,S,INSP,,6/13/2011,,,,,,FP0290,8,E2,3,2,YEARLY,,,,6/22/2011,FP0290,6/22/2011,FP0290
14692,1216,SW,ADAMS,ST,S,INSP,,6/12/2012,,,,,,FP0290,8,E2,3,2,,,,,,,6/22/2011,FP0290
14692,1216,SW,ADAMS,ST,C,INSP,P,9/28/2012,,,,,,FP0285,8,E2,2,2,SCHEDULED,,,,10/10/2012,FP0285,10/10/2012,FP0285
14692,1216,SW,ADAMS,ST,S,INSP,,9/28/2013,,,,,,FP0285,8,E2,2,2,,,,,,,10/10/2012,FP0285
14692,1216,SW,ADAMS,ST,C,INSP,P,7/10/2014,,,,,,FP0283,8,E2,1,3,SCHEDULED,,,NO VIOLATIONS,10/2/2014,FP0283,10/2/2014,FP0283
14692,1216,SW,ADAMS,ST,S,INSP,,7/10/2015,,,,,,FP0283,8,E2,1,3,,,,,,,10/2/2014,FP0283
14692,1216,SW,ADAMS,ST,C,INSP,P,7/29/2016,,,,,,FP0283,8,E2,1,3,SCHEDULED,,,NO VIOLATIONS,9/6/2016,FP0283,9/6/2016,FP0283
14692,1216,SW,ADAMS,ST,S,INSP,,7/29/2017,,,,,,FP0283,8,E2,1,3,,,,,,,9/6/2016,FP0283
14712,508,,MAIN,ST,C,INSP,P,8/2/2011,,,,,,FP0261,FHQ,I6,D,3,SCHEDULED,,,,8/18/2011,FP0261,8/18/2011,FP0261
14712,508,,MAIN,ST,C,INSP,P,11/19/2012,,,,,,FP0261,FHQ,I6,D,3,SCHEDULED,,,,,,1/28/2013,FP0261
14712,508,,MAIN,ST,C,INSP,P,8/31/2016,,,,,,FP0357,FHQ,I2,D,3,SPECIAL,,,CHECKED TO MAKE SURE STAIRWELL OPENING WAS COVERED AS OWNER WAS INSTRUCTED TO DO.,8/31/2016,FP0357,8/31/2016,FP0357
14723,3012,N,STERLING,AV,S,INSP,,9/12/2011,,,,,,FP0262,13,E13,1,,EXISTING,,,,11/29/2011,FP0262,11/29/2011,FP0262
14723,3012,N,STERLING,AV,C,INSP,,8/21/2012,,,,,,FP0346,13,E13,3,,YEARLY,,,NO SUCH ADDRESS,,,8/21/2012,FP0346
14723,3012,N,STERLING,AV,S,INSP,,8/21/2013,,,,,,FP0346,13,E13,1,,,,,,,,8/21/2012,FP0346
14745,6711,N,UNIVERSITY,ST,C,INSP,P,6/12/2012,6/12/2012,,,,,FP0257,FHQ,I3,D,2,SCHEDULED,,,NO VIOLATIONS,8/16/2012,FP0257,8/16/2012,FP0257
14745,6711,N,UNIVERSITY,ST,S,INSP,,6/12/2013,,,,,,FP0257,FHQ,I3,D,2,,,,,,,8/16/2012,FP0257
14745,6711,N,UNIVERSITY,ST,S,INSP,P,9/8/2016,,,,,,FP0334,1,I3,D,3,SCHEDULED,,,,9/9/2016,FP0334,9/12/2016,FP0334
14768,5402,W,HAYMEADOW,LN,S,INSP,,3/13/2012,,,,,,FP0261,FHQ,I6,D,1,SCHEDULED,,,,3/13/2012,FP0261,3/13/2012,FP0261
14768,5402,W,HAYMEADOW,LN,S,INSP,,6/6/2013,,,,,,FP0261,FHQ,I4,D,1,YEARLY,,,,,,6/7/2013,FP0261
14768,5402,W,HAYMEADOW,LN,S,RE_INSP,,3/29/2012,3/13/2012,,,,,FP0261,FHQ,I6,D,1,,,,,,,3/13/2012,FP0261
14768,5402,W,HAYMEADOW,LN,C,RE_INSP,P,7/2/2013,6/6/2013,,,,,FP0261,FHQ,I4,D,1,VIOLATION,,,ALL CORRECTED,,,1/24/2014,FP0261
14768,5402,W,HAYMEADOW,LN,C,INSP,P,8/28/2014,,,,,,FP0261,FHQ,I4,D,1,YEARLY,,,ALL OK,9/3/2014,FP0261,9/3/2014,FP0261
14768,5402,W,HAYMEADOW,LN,S,INSP,,8/28/2015,,,,,,FP0261,FHQ,I4,D,1,,,,,,,9/3/2014,FP0261
14794,309,NE,ROCK ISLAND,AV,C,INSP,P,7/28/2011,,,,,,FP0224,12,E12,3,,SCHEDULED,,,WATER SHUT OFF IN MENS RESTROOM AND IN FURANCE ROOM IN GARAGE AREA. DRY SPRINKLER SYSTEM IN GARAGE. GASOLINE STORED IN LARGE TANK ON D SIDE.,7/28/2011,FP0224,7/28/2011,FP0224
14794,309,NE,ROCK ISLAND,AV,S,INSP,,7/27/2012,,,,,,FP0224,12,E12,3,,,,,,,,7/28/2011,FP0224
14794,309,NE,ROCK ISLAND,AV,S,INSP,,7/12/2013,,,,,,FP0296,12,E12,2,,,,,,,,7/27/2012,FP0296
14794,309,NE,ROCK ISLAND,AV,S,INSP,P,7/12/2012,,,,,,FP0296,12,E12,2,,SCHEDULED,,,,7/27/2012,FP0296,7/27/2012,FP0296
14794,309,NE,ROCK ISLAND,AV,S,RE_INSP,,7/12/2013,7/12/2012,,,,,FP0296,12,E12,2,,,,,,,,7/27/2012,FP0296
14794,309,NE,ROCK ISLAND,AV,C,INSP,P,5/9/2014,,,,,,FP0270,12,E12,2,2,SCHEDULED,,,BOW STRING TRUSS ROOF.   2500 ABOVE GROUND GAS TANK. HAZMAT. UPSTAIRS MAIN ELECTRIC SHUT OFF.   NO VIOLATIONS,5/9/2014,FP0270,5/9/2014,FP0270
14794,309,NE,ROCK ISLAND,AV,C,INSP,P,8/27/2016,,,,,,FP0263,12,E12,1,3,SCHEDULED,,,,,,9/27/2016,FP0263
14794,309,NE,ROCK ISLAND,AV,S,INSP,,8/27/2017,,,,,,FP0263,12,E12,2,2,,,,,,,9/27/2016,FP0263
14807,4408,N,KNOXVILLE,AV,C,INSP,,6/24/2011,,,,,,FP0270,10,E10,2,,SCHEDULED,,,NO VIOLATIONS,6/24/2011,FP0270,6/24/2011,FP0270
14807,4408,N,KNOXVILLE,AV,S,INSP,,6/23/2012,,,,,,FP0270,,,,,,,,,,,6/24/2011,FP0270
14807,4408,N,KNOXVILLE,AV,C,INSP,N,8/23/2011,,,,,,FP0270,10,E10,2,3,SCHEDULED,,,VACANT,8/23/2011,FP0270,8/23/2011,FP0270
14807,4408,N,KNOXVILLE,AV,S,INSP,,8/22/2012,,,,,,FP0270,10,E10,2,3,,,,,,,8/23/2011,FP0270
14807,4408,N,KNOXVILLE,AV,S,INSP,N,8/23/2011,,,,,,FP0270,10,E10,2,3,SCHEDULED,,,VACANT STORE,8/23/2011,FP0270,8/23/2011,FP0270
14807,4408,N,KNOXVILLE,AV,S,INSP,,8/22/2012,,,,,,FP0270,10,E10,2,3,,,,,,,8/23/2011,FP0270
14807,4408,N,KNOXVILLE,AV,S,INSP,N,6/24/2011,,,,,,FP0270,10,E10,2,3,SCHEDULED,,,NO VIOLATIONS,8/23/2011,FP0270,8/23/2011,FP0270
14807,4408,N,KNOXVILLE,AV,S,INSP,,6/23/2012,,,,,,FP0270,10,E10,2,3,,,,,,,8/23/2011,FP0270
14807,4408,N,KNOXVILLE,AV,C,INSP,P,5/24/2012,,,,,,FP0268,10,E10,1,2,YEARLY,,,CO2 ONSITE,5/27/2012,FP0268,5/27/2012,FP0268
14807,4408,N,KNOXVILLE,AV,S,INSP,,5/24/2013,,,,,,FP0268,10,E10,1,2,,,,,,,5/27/2012,FP0268
14807,4408,N,KNOXVILLE,AV,C,INSP,N,7/25/2013,,,,,,FP0324,10,E10,2,2,YEARLY,,,,7/25/2013,FP0324,7/25/2013,FP0324
14807,4408,N,KNOXVILLE,AV,S,INSP,,7/25/2014,,,,,,FP0324,10,E10,1,2,,,,,,,7/25/2013,FP0324
14807,4408,N,KNOXVILLE,AV,C,INSP,N,7/1/2015,,,,,,FP0291,10,E10,3,2,YEARLY,,,,7/29/2015,FP0291,7/29/2015,FP0291
14807,4408,N,KNOXVILLE,AV,S,INSP,,6/30/2016,,,,,,FP0291,10,E10,3,2,,,,,,,7/29/2015,FP0291
14807,4408,N,KNOXVILLE,AV,S,INSP,N,8/29/2016,,,,,,FP0305,3,E3,2,3,SPECIAL,,,,9/7/2016,FP0305,9/7/2016,FP0305
14807,4408,N,KNOXVILLE,AV,S,INSP,,8/29/2017,,,,,,FP0305,3,E3,2,3,,,,,,,9/7/2016,FP0305
14811,2433,N,KNOXVILLE,AV,C,INSP,P,6/22/2011,,,,,,FP0293,1,R1,3,2,SCHEDULED,,,,7/10/2011,FP0293,7/10/2011,FP0293
14811,2433,N,KNOXVILLE,AV,S,INSP,,6/21/2012,,,,,,FP0293,1,R1,3,2,,,,,,,7/10/2011,FP0293
14811,2433,N,KNOXVILLE,AV,C,INSP,P,10/12/2012,,,,,,FP0263,1,E1,1,3,SCHEDULED,,,,10/30/2012,FP0263,10/30/2012,FP0263
14811,2433,N,KNOXVILLE,AV,S,INSP,,10/12/2013,,,,,,FP0263,1,E1,1,3,,,,,,,10/30/2012,FP0263
14811,2433,N,KNOXVILLE,AV,S,INSP,,7/23/2014,,,,,,FP0342,1,E1,1,3,,,,,,,7/26/2013,FP0342
14811,2433,N,KNOXVILLE,AV,C,RE_INSP,P,8/6/2013,7/23/2013,9:00,,,,FP0342,1,R1,3,3,SCHEDULED,,,,,,10/9/2013,FP0330
14811,2433,N,KNOXVILLE,AV,C,INSP,P,8/7/2015,,,,,,FP0335,1,R1,1,3,SCHEDULED,,,NO VIOLATIONS,8/7/2015,FP0335,8/7/2015,FP0335
14811,2433,N,KNOXVILLE,AV,S,INSP,,8/6/2016,,,,,,FP0335,1,E1,2,3,,,,,,,8/7/2015,FP0335
14811,2433,N,KNOXVILLE,AV,C,INSP,P,6/28/2016,,,,,,FP0411,1,E1,3,3,SCHEDULED,,,,8/30/2016,FP0411,8/30/2016,FP0411
14811,2433,N,KNOXVILLE,AV,S,INSP,,6/28/2017,,,,,,FP0411,1,E1,3,3,,,,,,,8/30/2016,FP0411
14828,123,W,MC CLURE,AV,C,INSP,P,9/27/2012,,,,,,FP0268,10,E10,1,3,YEARLY,,,NO VIOLATIONS  INTERFACE ALARM,9/30/2012,FP0268,9/30/2012,FP0268
14828,123,W,MC CLURE,AV,S,INSP,,9/27/2013,,,,,,FP0268,10,E10,1,3,,,,,,,9/30/2012,FP0268
14828,123,W,MC CLURE,AV,C,INSP,P,8/12/2014,,,,,,FP0262,10,E10,1,3,YEARLY,,,,8/24/2014,FP0262,8/24/2014,FP0262
14828,123,W,MC CLURE,AV,S,INSP,,8/12/2015,,,,,,FP0262,10,E10,1,3,,,,,,,8/24/2014,FP0262
14828,123,W,MC CLURE,AV,C,INSP,P,9/8/2015,,,,,,FP0291,10,E10,3,3,YEARLY,,,,9/9/2015,FP0291,9/9/2015,FP0291
14828,123,W,MC CLURE,AV,S,INSP,P,8/26/2016,,,,,,FP0296,10,E10,3,3,YEARLY,,,,,,9/7/2016,FP0350
14828,123,W,MC CLURE,AV,S,INSP,,8/26/2017,,,,,,FP0350,10,E10,3,3,,,,,,,9/7/2016,FP0350
14828,123,W,MC CLURE,AV,S,RE_INSP,,8/26/2017,8/26/2016,,,,,FP0350,10,E10,3,3,,,,,,,9/7/2016,FP0350
14855,7519,N,ALLEN,RD,C,INSP,,10/4/2011,,,,,,FP0296,15,E15,2,4,SCHEDULED,,,,10/4/2011,FP0296,10/4/2011,FP0296
14855,7519,N,ALLEN,RD,S,INSP,,10/3/2012,,,,,,FP0296,15,E15,2,4,,,,,,,10/4/2011,FP0296
14855,7519,N,ALLEN,RD,S,RE_INSP,,10/3/2012,10/4/2011,,,,,FP0296,15,E15,2,4,,,,,,,10/4/2011,FP0296
14855,7519,N,ALLEN,RD,C,INSP,,9/23/2013,,,,,,FP0213,15,E15,2,3,SCHEDULED,,,NO VIOLATIONS,9/23/2013,FP0213,9/23/2013,FP0213
14855,7519,N,ALLEN,RD,S,INSP,,9/23/2014,,,,,,FP0213,15,E15,1,3,,,,,,,9/23/2013,FP0213
14860,7327,N,GALENA,RD,C,INSP,,4/25/2013,,,,,,FP0261,FHQ,I4,D,2,YEARLY,,,,7/1/2013,FP0261,7/1/2013,FP0261
14860,7327,N,GALENA,RD,C,INSP,P,11/25/2014,,,,,,FP0261,FHQ,I4,D,2,YEARLY,,,ALL CORRECTED,,,1/6/2015,FP0261
14860,7327,N,GALENA,RD,N,INSP,F,9/22/2016,,,,,,FP0261,FHQ,I4,D,2,SPECIAL,,,,9/23/2016,FP0261,9/23/2016,FP0261
14860,7327,N,GALENA,RD,S,INSP,,9/22/2017,,,,,,FP0261,FHQ,I4,D,2,,,,,,,9/23/2016,FP0261
14879,2416,N,NORTH,ST,C,INSP,,8/18/2014,,,,,,FP0262,10,E10,1,3,YEARLY,,,,9/11/2014,FP0262,9/11/2014,FP0262
14879,2416,N,NORTH,ST,S,INSP,,8/29/2016,,,,,,FP0296,10,E10,1,3,YEARLY,,,,,,9/7/2016,FP0350
14879,2416,N,NORTH,ST,S,INSP,,8/29/2017,,,,,,FP0350,10,E10,1,3,,,,,,,9/7/2016,FP0350
14879,2416,N,NORTH,ST,S,RE_INSP,,8/29/2017,8/29/2016,,,,,FP0350,10,E10,1,3,,,,,,,9/7/2016,FP0350
14879,2416,N,NORTH,ST,S,INSP,,8/29/2016,,,,,,FP0296,10,E10,2,3,YEARLY,,,,9/7/2016,FP0350,9/7/2016,FP0350
14879,2416,N,NORTH,ST,S,INSP,,8/29/2017,,,,,,FP0350,10,E10,1,3,,,,,,,9/7/2016,FP0350
14879,2416,N,NORTH,ST,S,RE_INSP,,8/29/2017,8/29/2016,,,,,FP0350,10,E10,2,3,,,,,,,9/7/2016,FP0350
14879,2416,N,NORTH,ST,S,INSP,,8/29/2016,,,,,,FP0296,10,E10,2,3,SCHEDULED,,,,9/28/2016,FP0296,9/28/2016,FP0296
14879,2416,N,NORTH,ST,S,INSP,,8/29/2017,,,,,,FP0296,10,E10,2,3,,,,,,,9/28/2016,FP0296
14879,2416,N,NORTH,ST,S,RE_INSP,,8/29/2017,8/29/2016,,,,,FP0296,10,E10,2,3,,,,,,,9/28/2016,FP0296
14933,1100,S,MONARCH,ST,S,INSP,,9/14/2011,,,,,,FP0331,4,E4,3,3,SCHEDULED,,,NO VIOLATIONS,9/14/2011,FP0331,9/14/2011,FP0331
14933,1100,S,MONARCH,ST,C,INSP,,9/13/2012,,,,,,FP0240,4,E4,2,3,SCHEDULED,,,,,,10/22/2012,FP0240
14933,1100,S,MONARCH,ST,S,INSP,,9/13/2013,,,,,,FP0240,4,E4,3,3,,,,,,,10/22/2012,FP0240
14945,3707,N,DAYTON,AV,C,INSP,,5/23/2011,,,,,,FP0278,10,E10,3,2,EXISTING,,,NO VIOLATIONS,5/23/2011,FP0278,5/23/2011,FP0278
14945,3707,N,DAYTON,AV,S,INSP,,5/22/2012,,,,,,FP0278,10,E10,3,2,,,,,,,5/23/2011,FP0278
14945,3707,N,DAYTON,AV,S,RE_INSP,,5/22/2012,5/23/2011,,,,,FP0278,10,E10,3,2,,,,,,,5/23/2011,FP0278
14945,3707,N,DAYTON,AV,C,INSP,,5/14/2012,,,,10:00,10:20,FP0341,10,E10,3,2,SCHEDULED,0,20,,5/14/2012,FP0341,5/14/2012,FP0341
14945,3707,N,DAYTON,AV,S,INSP,,5/14/2013,,,,,,FP0341,10,E10,3,2,,,,,,,5/14/2012,FP0341
14945,3707,N,DAYTON,AV,C,INSP,P,5/19/2014,,,,,,FP0278,10,E10,3,2,EXISTING,,,,5/19/2014,FP0278,5/19/2014,FP0278
14945,3707,N,DAYTON,AV,S,INSP,,5/19/2015,,,,,,FP0278,10,E10,3,2,,,,,,,5/19/2014,FP0278
14965,2123,N,KNOXVILLE,AV,C,INSP,,2/22/2011,,,,,,FP0261,FHQ,I6,D,1,SCHEDULED,,,,6/14/2011,FP0261,6/14/2011,FP0261
14965,2123,N,KNOXVILLE,AV,C,INSP,,2/12/2012,,,,,,FP0261,FHQ,I6,D,1,YEARLY,,,,,,6/4/2012,FP0261
14965,2123,N,KNOXVILLE,AV,S,RE_INSP,,3/11/2011,2/22/2011,,,,,FP0261,FHQ,I6,D,1,,,,,,,6/14/2011,FP0261
14965,2123,N,KNOXVILLE,AV,S,INSP,,9/24/2012,,,,,,FP0319,1,R1,1,3,SCHEDULED,,,NO VIOLATIONS FOUND AT THIS TIME,10/9/2012,FP0103,10/9/2012,FP0103
14965,2123,N,KNOXVILLE,AV,S,INSP,,9/24/2013,,,,,,FP0103,1,R1,1,3,,,,,,,10/9/2012,FP0103
14965,2123,N,KNOXVILLE,AV,C,INSP,,9/24/2012,,,,,,FP0319,1,R1,1,3,YEARLY,,,,10/18/2012,FP0319,10/18/2012,FP0319
14965,2123,N,KNOXVILLE,AV,S,INSP,,9/24/2013,,,,,,FP0319,1,R1,1,3,,,,,,,10/18/2012,FP0319
14965,2123,N,KNOXVILLE,AV,C,INSP,,9/24/2012,,,,,,FP0319,1,R1,1,3,YEARLY,,,,10/30/2012,FP0319,10/30/2012,FP0319
14965,2123,N,KNOXVILLE,AV,S,INSP,,9/24/2013,,,,,,FP0319,1,R1,1,3,,,,,,,10/30/2012,FP0319
14965,2123,N,KNOXVILLE,AV,S,INSP,,9/11/2014,,,,,,FP0298,1,R1,1,3,YEARLY,,,NO VIOLATIONS.,9/11/2014,FP0298,9/11/2014,FP0298
14965,2123,N,KNOXVILLE,AV,S,INSP,,9/11/2015,,,,,,FP0298,1,R1,1,3,YEARLY,,,,,,9/11/2014,FP0298
14965,2123,N,KNOXVILLE,AV,N,INSP,F,7/8/2016,,,,,,FP0335,1,R1,1,3,SCHEDULED,,,EMERGENCY EXIT LIGHTING AND SIGNS DO NOT WORK. EXTINGUISHERS EXPIRED.,8/16/2016,FP0335,8/16/2016,FP0335
14965,2123,N,KNOXVILLE,AV,S,INSP,,7/8/2017,,,,,,FP0335,1,R1,1,3,,,,,,,8/16/2016,FP0335
14965,2123,N,KNOXVILLE,AV,N,RE_INSP,F,7/29/2016,7/8/2016,,,,,FP0335,1,R1,1,3,SCHEDULED,,,BUSINESS NEVER OPEN SINCE FIRST TIME INSPECTED. EMERGENCY EXIT LIGHTING AND SIGNS DO NOT WORK. FIRE EXTINGUISHERS EXPIRED. ,8/16/2016,FP0335,8/16/2016,FP0335
14965,2123,N,KNOXVILLE,AV,S,INSP,,7/29/2017,,,,,,FP0335,1,R1,1,3,,,,,,,8/16/2016,FP0335
14965,2123,N,KNOXVILLE,AV,S,INSP,,8/16/2017,,,,,,FP0335,1,R1,1,3,,,,,,,8/16/2016,FP0335
14977,1301,W,PIONEER PKWY,ST,C,INSP,P,8/21/2013,,,,,,FP0297,16,T14,2,3,YEARLY,,,,9/5/2013,FP0297,9/5/2013,FP0297
14977,1301,W,PIONEER PKWY,ST,S,INSP,,8/21/2014,,,,,,FP0297,16,T14,2,3,,,,,,,9/5/2013,FP0297
14977,1301,W,PIONEER PKWY,ST,C,INSP,P,6/16/2015,,,,,,FP0278,16,T14,3,3,EXISTING,,,,6/16/2015,FP0278,6/16/2015,FP0278
14977,1301,W,PIONEER PKWY,ST,S,INSP,,6/15/2016,,,,,,FP0278,16,T14,2,3,,,,,,,6/16/2015,FP0278
14977,1301,W,PIONEER PKWY,ST,S,RE_INSP,,6/15/2016,6/16/2015,,,,,FP0278,16,T14,3,3,,,,,,,6/16/2015,FP0278
14977,1301,W,PIONEER PKWY,ST,C,INSP,P,9/15/2016,,,,,,FP0329,16,T14,1,3,YEARLY,,,NO VIOLATIONS,9/15/2016,FP0329,9/30/2016,FP0443
14977,1301,W,PIONEER PKWY,ST,S,INSP,,9/15/2017,,,,,,FP0329,16,T14,1,3,,,,,,,9/15/2016,FP0329
14977,1301,W,PIONEER PKWY,ST,S,INSP,,9/15/2017,,,,,,FP0443,16,T14,1,3,,,,,,,9/30/2016,FP0443
14997,1714,SW,WASHINGTON,ST,S,INSP,,8/17/2012,,,,,,FP0305,4,T4,2,3,SCHEDULED,,,,8/17/2012,FP0305,8/17/2012,FP0305
14997,1714,SW,WASHINGTON,ST,S,INSP,,8/17/2013,,,,,,FP0305,4,T4,2,3,,,,,,,8/17/2012,FP0305
14997,1714,SW,WASHINGTON,ST,S,INSP,,9/12/2014,,,,,,FP0322,4,T4,2,3,SCHEDULED,,,,9/12/2014,FP0322,9/12/2014,FP0322
14997,1714,SW,WASHINGTON,ST,S,INSP,,9/12/2015,,,,,,FP0322,4,T4,2,3,,,,,,,9/12/2014,FP0322
14997,1714,SW,WASHINGTON,ST,C,INSP,,9/18/2014,,,,,,FP0322,4,T4,2,3,SCHEDULED,,,,9/18/2014,FP0322,9/18/2014,FP0322
14997,1714,SW,WASHINGTON,ST,S,INSP,,9/18/2015,,,,,,FP0322,4,T4,2,3,,,,,,,9/18/2014,FP0322
15007,6009,N,CEDARCREST,CT,C,INSP,F,3/16/2016,,,,,,FP0357,FHQ,I2,D,1,SCHEDULED,,,,3/18/2016,FP0357,5/27/2016,FP0357
15007,6009,N,CEDARCREST,CT,C,RE_INSP,F,4/14/2016,3/16/2016,,,,,FP0357,FHQ,I2,D,1,VIOLATION,,,VIOLATION NOT CORRECTED.,,,5/27/2016,FP0357
15007,6009,N,CEDARCREST,CT,C,RE_INSP,P,5/12/2016,4/14/2016,,,,,FP0357,FHQ,I2,D,1,VIOLATION,,,VIOLATION HAS BEEN CORRECTED.,,,5/27/2016,FP0357
15036,6901,N,KNOXVILLE,AV,C,INSP,P,9/29/2011,,,,,,FP0257,16,E16,3,4,SCHEDULED,,,,10/20/2011,FP0323,10/20/2011,FP0323
15036,6901,N,KNOXVILLE,AV,S,INSP,,9/28/2012,,,,,,FP0323,16,E16,3,4,,,,,,,10/20/2011,FP0323
15036,6901,N,KNOXVILLE,AV,C,INSP,P,11/7/2011,,,,,,FP0345,16,E16,3,4,SCHEDULED,,,NO VIOLATIONS,11/7/2011,FP0345,11/7/2011,FP0345
15036,6901,N,KNOXVILLE,AV,S,INSP,,11/6/2012,,,,,,FP0345,16,E16,3,4,,,,,,,11/7/2011,FP0345
15036,6901,N,KNOXVILLE,AV,S,RE_INSP,,11/28/2011,11/7/2011,,,,,FP0345,16,E16,3,4,,,,,,,11/7/2011,FP0345
15036,6901,N,KNOXVILLE,AV,C,INSP,P,6/27/2012,,,,,,FP0277,16,E16,2,2,YEARLY,,,NO VIOLATIONS,6/27/2012,FP0277,6/27/2012,FP0277
15036,6901,N,KNOXVILLE,AV,S,INSP,,6/27/2013,,,,,,FP0277,16,E16,3,2,,,,,,,6/27/2012,FP0277
15036,6901,N,KNOXVILLE,AV,S,RE_INSP,,6/27/2013,6/27/2012,,,,,FP0277,16,E16,2,2,,,,,,,6/27/2012,FP0277
15036,6901,N,KNOXVILLE,AV,C,INSP,P,6/5/2013,,,,,,FP0345,16,E16,3,2,SCHEDULED,,,,6/5/2013,FP0345,9/3/2013,FP0323
15036,6901,N,KNOXVILLE,AV,S,INSP,,6/5/2014,,,,,,FP0345,16,E16,3,2,,,,,,,6/5/2013,FP0345
15036,6901,N,KNOXVILLE,AV,C,INSP,P,7/29/2015,,,,,,FP0356,16,E16,1,3,SCHEDULED,,,,7/29/2015,FP0356,7/29/2015,FP0356
15036,6901,N,KNOXVILLE,AV,S,INSP,,7/28/2016,,,,,,FP0356,16,E16,1,3,,,,,,,7/29/2015,FP0356
15043,4307,N,SHERIDAN,RD,N,INSP,F,6/14/2011,,,,,,FP0237,11,R2,1,,SCHEDULED,,,,6/29/2011,FP0237,6/29/2011,FP0237
15043,4307,N,SHERIDAN,RD,S,INSP,,6/13/2012,,,,,,FP0237,11,R2,1,,,,,,,,6/29/2011,FP0237
